Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Manama,PM2.5 - Principal,2016-01-28 01:00 PM,2016,01,28,13,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-28 02:00 PM,2016,01,28,14,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-28 03:00 PM,2016,01,28,15,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-28 04:00 PM,2016,01,28,16,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-28 05:00 PM,2016,01,28,17,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-28 06:00 PM,2016,01,28,18,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-28 07:00 PM,2016,01,28,19,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-28 08:00 PM,2016,01,28,20,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-28 09:00 PM,2016,01,28,21,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-28 10:00 PM,2016,01,28,22,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-28 11:00 PM,2016,01,28,23,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-29 12:00 AM,2016,01,29,00,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-29 01:00 AM,2016,01,29,01,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-29 02:00 AM,2016,01,29,02,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-29 03:00 AM,2016,01,29,03,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-29 04:00 AM,2016,01,29,04,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-29 05:00 AM,2016,01,29,05,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-29 06:00 AM,2016,01,29,06,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-29 07:00 AM,2016,01,29,07,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-29 08:00 AM,2016,01,29,08,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-29 09:00 AM,2016,01,29,09,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-29 10:00 AM,2016,01,29,10,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-29 11:00 AM,2016,01,29,11,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-29 12:00 PM,2016,01,29,12,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-29 01:00 PM,2016,01,29,13,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-29 02:00 PM,2016,01,29,14,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-29 03:00 PM,2016,01,29,15,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-29 04:00 PM,2016,01,29,16,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-29 05:00 PM,2016,01,29,17,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-29 06:00 PM,2016,01,29,18,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-29 07:00 PM,2016,01,29,19,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-29 08:00 PM,2016,01,29,20,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-29 09:00 PM,2016,01,29,21,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-29 10:00 PM,2016,01,29,22,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-29 11:00 PM,2016,01,29,23,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-30 12:00 AM,2016,01,30,00,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-30 01:00 AM,2016,01,30,01,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-30 02:00 AM,2016,01,30,02,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-30 03:00 AM,2016,01,30,03,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-30 04:00 AM,2016,01,30,04,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-30 05:00 AM,2016,01,30,05,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-30 06:00 AM,2016,01,30,06,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-30 07:00 AM,2016,01,30,07,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-30 08:00 AM,2016,01,30,08,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-30 09:00 AM,2016,01,30,09,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-30 10:00 AM,2016,01,30,10,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-30 11:00 AM,2016,01,30,11,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-30 12:00 PM,2016,01,30,12,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-30 01:00 PM,2016,01,30,13,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-30 02:00 PM,2016,01,30,14,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-30 03:00 PM,2016,01,30,15,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-30 04:00 PM,2016,01,30,16,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-30 05:00 PM,2016,01,30,17,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-30 06:00 PM,2016,01,30,18,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-30 07:00 PM,2016,01,30,19,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-30 08:00 PM,2016,01,30,20,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-30 09:00 PM,2016,01,30,21,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-30 10:00 PM,2016,01,30,22,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-30 11:00 PM,2016,01,30,23,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-31 12:00 AM,2016,01,31,00,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-31 01:00 AM,2016,01,31,01,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-31 02:00 AM,2016,01,31,02,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-31 03:00 AM,2016,01,31,03,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-31 04:00 AM,2016,01,31,04,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-31 05:00 AM,2016,01,31,05,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-31 06:00 AM,2016,01,31,06,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-31 07:00 AM,2016,01,31,07,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-31 08:00 AM,2016,01,31,08,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-31 09:00 AM,2016,01,31,09,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-31 10:00 AM,2016,01,31,10,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-31 11:00 AM,2016,01,31,11,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-31 12:00 PM,2016,01,31,12,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-31 01:00 PM,2016,01,31,13,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-31 02:00 PM,2016,01,31,14,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-31 03:00 PM,2016,01,31,15,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-31 04:00 PM,2016,01,31,16,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-31 05:00 PM,2016,01,31,17,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-31 06:00 PM,2016,01,31,18,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-31 07:00 PM,2016,01,31,19,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-31 08:00 PM,2016,01,31,20,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-31 09:00 PM,2016,01,31,21,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-31 10:00 PM,2016,01,31,22,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-01-31 11:00 PM,2016,01,31,23,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-01 12:00 AM,2016,02,01,00,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-01 01:00 AM,2016,02,01,01,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-01 02:00 AM,2016,02,01,02,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-01 03:00 AM,2016,02,01,03,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-01 04:00 AM,2016,02,01,04,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-01 05:00 AM,2016,02,01,05,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-01 06:00 AM,2016,02,01,06,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-01 07:00 AM,2016,02,01,07,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-01 08:00 AM,2016,02,01,08,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-01 09:00 AM,2016,02,01,09,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-01 10:00 AM,2016,02,01,10,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-01 11:00 AM,2016,02,01,11,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-01 12:00 PM,2016,02,01,12,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-01 01:00 PM,2016,02,01,13,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-01 02:00 PM,2016,02,01,14,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-01 03:00 PM,2016,02,01,15,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-01 04:00 PM,2016,02,01,16,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-01 05:00 PM,2016,02,01,17,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-01 06:00 PM,2016,02,01,18,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-01 07:00 PM,2016,02,01,19,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-01 08:00 PM,2016,02,01,20,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-01 09:00 PM,2016,02,01,21,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-01 10:00 PM,2016,02,01,22,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-01 11:00 PM,2016,02,01,23,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-02 12:00 AM,2016,02,02,00,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-02 01:00 AM,2016,02,02,01,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-02 02:00 AM,2016,02,02,02,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-02 03:00 AM,2016,02,02,03,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-02 04:00 AM,2016,02,02,04,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-02 05:00 AM,2016,02,02,05,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-02 06:00 AM,2016,02,02,06,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-02 07:00 AM,2016,02,02,07,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-02 08:00 AM,2016,02,02,08,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-02 09:00 AM,2016,02,02,09,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-02 10:00 AM,2016,02,02,10,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-02 11:00 AM,2016,02,02,11,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-02 12:00 PM,2016,02,02,12,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-02 01:00 PM,2016,02,02,13,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-02 02:00 PM,2016,02,02,14,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-02 03:00 PM,2016,02,02,15,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-02 04:00 PM,2016,02,02,16,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-02 05:00 PM,2016,02,02,17,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-02 06:00 PM,2016,02,02,18,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-02 07:00 PM,2016,02,02,19,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-02 08:00 PM,2016,02,02,20,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-02 09:00 PM,2016,02,02,21,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-02 10:00 PM,2016,02,02,22,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-02 11:00 PM,2016,02,02,23,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-03 12:00 AM,2016,02,03,00,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-03 01:00 AM,2016,02,03,01,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-03 02:00 AM,2016,02,03,02,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-03 03:00 AM,2016,02,03,03,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-03 04:00 AM,2016,02,03,04,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-03 05:00 AM,2016,02,03,05,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-03 06:00 AM,2016,02,03,06,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-03 07:00 AM,2016,02,03,07,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-03 08:00 AM,2016,02,03,08,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-03 09:00 AM,2016,02,03,09,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-03 10:00 AM,2016,02,03,10,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-03 11:00 AM,2016,02,03,11,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-03 12:00 PM,2016,02,03,12,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-03 01:00 PM,2016,02,03,13,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-03 02:00 PM,2016,02,03,14,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-03 03:00 PM,2016,02,03,15,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-03 04:00 PM,2016,02,03,16,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-03 05:00 PM,2016,02,03,17,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-03 06:00 PM,2016,02,03,18,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-03 07:00 PM,2016,02,03,19,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-03 08:00 PM,2016,02,03,20,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-03 09:00 PM,2016,02,03,21,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-03 10:00 PM,2016,02,03,22,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-03 11:00 PM,2016,02,03,23,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-04 12:00 AM,2016,02,04,00,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-04 01:00 AM,2016,02,04,01,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-04 02:00 AM,2016,02,04,02,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-04 03:00 AM,2016,02,04,03,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-04 04:00 AM,2016,02,04,04,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-04 05:00 AM,2016,02,04,05,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-04 06:00 AM,2016,02,04,06,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-04 07:00 AM,2016,02,04,07,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-04 08:00 AM,2016,02,04,08,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-04 09:00 AM,2016,02,04,09,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-04 10:00 AM,2016,02,04,10,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-04 11:00 AM,2016,02,04,11,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-04 12:00 PM,2016,02,04,12,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-04 01:00 PM,2016,02,04,13,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-04 02:00 PM,2016,02,04,14,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-04 03:00 PM,2016,02,04,15,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-04 04:00 PM,2016,02,04,16,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-04 05:00 PM,2016,02,04,17,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-04 06:00 PM,2016,02,04,18,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-04 07:00 PM,2016,02,04,19,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-04 08:00 PM,2016,02,04,20,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-04 09:00 PM,2016,02,04,21,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-04 10:00 PM,2016,02,04,22,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-04 11:00 PM,2016,02,04,23,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-05 12:00 AM,2016,02,05,00,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-05 01:00 AM,2016,02,05,01,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-05 02:00 AM,2016,02,05,02,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-05 03:00 AM,2016,02,05,03,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-05 04:00 AM,2016,02,05,04,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-05 05:00 AM,2016,02,05,05,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-05 06:00 AM,2016,02,05,06,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-05 07:00 AM,2016,02,05,07,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-05 08:00 AM,2016,02,05,08,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-05 09:00 AM,2016,02,05,09,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-05 10:00 AM,2016,02,05,10,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-05 11:00 AM,2016,02,05,11,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-05 12:00 PM,2016,02,05,12,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-05 01:00 PM,2016,02,05,13,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-05 02:00 PM,2016,02,05,14,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-05 03:00 PM,2016,02,05,15,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Manama,PM2.5 - Principal,2016-02-05 04:00 PM,2016,02,05,16,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
